# File generated by CMD 2.7 (http://stev.oapd.inaf.it/cmd) on Sat Dec  5 17:04:00 CET 2015
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014), MNRAS, 444, 2525 + Tang et al. (2014), MNRAS, 445, 4287 + Chen et al. (2015), MNRAS accepted
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: SDSS <i>ugriz</i>
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00010	Y = 0.24900	[M/H] = -2.192	eta_R = 0.200	Age = 	1.2000e+10 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    u       g       r       i       z	int_IMF	stage
	0.000100	10.0792	0.79847652	0.7713	2.8579	3.6693	1.0967	-2.375	0.071	-1.488	-2.251	-2.552	-2.720	3.07120943	3
	0.000100	10.0792	0.79848886	0.7693	2.8981	3.6675	1.0478	-2.475	0.017	-1.570	-2.345	-2.651	-2.823	3.07121491	3
	0.000100	10.0792	0.79850107	0.7670	2.9409	3.6653	0.9949	-2.582	-0.034	-1.655	-2.445	-2.757	-2.933	3.07122016	3
	0.000100	10.0792	0.79851109	0.7648	2.9782	3.6633	0.9486	-2.676	-0.056	-1.725	-2.534	-2.852	-3.030	3.07122445	3
	0.000100	10.0792	0.79852211	0.7619	3.0220	3.6611	0.8944	-2.785	-0.082	-1.807	-2.637	-2.963	-3.146	3.07122922	3
	0.000100	10.0792	0.79853255	0.7588	3.0663	3.6588	0.8388	-2.896	-0.101	-1.887	-2.741	-3.074	-3.262	3.07123375	3
	0.000100	10.0792	0.79854184	0.7554	3.1086	3.6566	0.7859	-3.001	-0.117	-1.962	-2.839	-3.180	-3.372	3.07123780	3
	0.000100	10.0792	0.79855067	0.7517	3.1510	3.6542	0.7319	-3.108	-0.127	-2.035	-2.937	-3.286	-3.483	3.07124162	3
	0.000100	10.0792	0.79855877	0.7477	3.1923	3.6520	0.6795	-3.211	-0.137	-2.106	-3.032	-3.390	-3.591	3.07124519	3
	0.000100	10.0792	0.79856640	0.7434	3.2315	3.6498	0.6290	-3.309	-0.141	-2.171	-3.122	-3.488	-3.693	3.07124853	3
	0.000100	10.0792	0.79856974	0.7413	3.2473	3.6490	0.6085	-3.348	-0.142	-2.196	-3.158	-3.528	-3.734	3.07124996	4
	0.000100	10.0792	0.79856974	0.7412	1.6581	3.9473	3.3912	0.625	1.721	0.614	0.830	1.022	1.148	3.07124996	4
	0.000100	10.0792	0.79857200	0.7412	1.6768	3.9365	3.3291	0.578	1.682	0.545	0.744	0.926	1.044	3.07125092	4
	0.000100	10.0792	0.79861957	0.7412	1.6858	3.9326	3.3046	0.556	1.663	0.516	0.709	0.886	1.002	3.07127166	4
	0.000100	10.0792	0.79866505	0.7412	1.6856	3.9330	3.3063	0.556	1.663	0.517	0.710	0.888	1.004	3.07129145	4
	0.000100	10.0792	0.79871130	0.7412	1.6856	3.9332	3.3072	0.556	1.663	0.518	0.711	0.889	1.005	3.07131147	4
	0.000100	10.0792	0.79875833	0.7412	1.6856	3.9332	3.3074	0.556	1.663	0.518	0.711	0.889	1.005	3.07133198	4
	0.000100	10.0792	0.79880595	0.7412	1.6857	3.9330	3.3062	0.556	1.662	0.517	0.710	0.888	1.004	3.07135272	4
	0.000100	10.0792	0.79885405	0.7412	1.6861	3.9324	3.3036	0.555	1.662	0.515	0.707	0.885	1.000	3.07137346	4
	0.000100	10.0792	0.79890215	0.7413	1.6866	3.9315	3.2994	0.554	1.661	0.512	0.703	0.879	0.994	3.07139444	4
	0.000100	10.0792	0.79895031	0.7413	1.6873	3.9303	3.2940	0.552	1.661	0.509	0.697	0.872	0.986	3.07141542	4
	0.000100	10.0792	0.79899985	0.7413	1.6884	3.9285	3.2857	0.549	1.659	0.504	0.689	0.862	0.975	3.07143688	4
	0.000100	10.0792	0.79904503	0.7413	1.6897	3.9266	3.2765	0.546	1.657	0.499	0.680	0.850	0.962	3.07145643	4
	0.000100	10.0792	0.79909164	0.7413	1.6915	3.9240	3.2643	0.541	1.655	0.492	0.668	0.835	0.945	3.07147670	4
	0.000100	10.0792	0.79913634	0.7413	1.6934	3.9212	3.2513	0.536	1.652	0.484	0.655	0.818	0.926	3.07149625	4
	0.000100	10.0792	0.79916984	0.7413	1.6951	3.9187	3.2395	0.532	1.650	0.479	0.644	0.804	0.910	3.07151079	4
	0.000100	10.0792	0.79918498	0.7413	1.6960	3.9174	3.2337	0.530	1.648	0.476	0.639	0.797	0.902	3.07151723	4
	0.000100	10.0792	0.79923052	0.7413	1.6987	3.9134	3.2151	0.523	1.644	0.468	0.621	0.774	0.877	3.07153702	4
	0.000100	10.0792	0.79927415	0.7413	1.7016	3.9092	3.1950	0.516	1.640	0.460	0.603	0.750	0.850	3.07155585	4
	0.000100	10.0792	0.79931861	0.7413	1.7049	3.9044	3.1727	0.508	1.635	0.454	0.584	0.724	0.820	3.07157516	4
	0.000100	10.0792	0.79936445	0.7413	1.7088	3.8987	3.1459	0.498	1.630	0.447	0.561	0.692	0.785	3.07159519	4
	0.000100	10.0792	0.79941118	0.7413	1.7130	3.8926	3.1172	0.487	1.623	0.442	0.539	0.660	0.748	3.07161546	4
	0.000100	10.0792	0.79945523	0.7413	1.7175	3.8860	3.0867	0.476	1.616	0.441	0.516	0.626	0.710	3.07163453	4
	0.000100	10.0792	0.79949868	0.7413	1.7222	3.8793	3.0551	0.465	1.609	0.442	0.495	0.593	0.672	3.07165337	4
	0.000100	10.0792	0.79954505	0.7413	1.7271	3.8723	3.0223	0.452	1.601	0.445	0.474	0.560	0.634	3.07167339	4
	0.000100	10.0792	0.79959065	0.7413	1.7323	3.8648	2.9868	0.439	1.593	0.449	0.453	0.525	0.593	3.07169318	4
	0.000100	10.0792	0.79963666	0.7413	1.7378	3.8569	2.9499	0.426	1.584	0.456	0.434	0.491	0.551	3.07171321	4
	0.000100	10.0792	0.79968172	0.7413	1.7437	3.8484	2.9099	0.411	1.574	0.464	0.415	0.455	0.508	3.07173276	4
	0.000100	10.0792	0.79972905	0.7413	1.7502	3.8392	2.8667	0.395	1.565	0.474	0.395	0.418	0.463	3.07175326	4
	0.000100	10.0792	0.79977369	0.7412	1.7564	3.8304	2.8252	0.379	1.557	0.484	0.377	0.383	0.419	3.07177258	4
	0.000100	10.0792	0.79981804	0.7412	1.7629	3.8217	2.7839	0.363	1.553	0.495	0.359	0.349	0.377	3.07179189	4
	0.000100	10.0792	0.79986316	0.7412	1.7696	3.8130	2.7422	0.346	1.549	0.506	0.342	0.316	0.334	3.07181144	4
	0.000100	10.0792	0.79990840	0.7411	1.7767	3.8044	2.7007	0.328	1.546	0.517	0.324	0.283	0.291	3.07183099	4
	0.000100	10.0792	0.79995608	0.7411	1.7861	3.7944	2.6512	0.305	1.541	0.532	0.302	0.242	0.240	3.07185149	4
	0.000100	10.0792	0.80000454	0.7410	1.7974	3.7850	2.6024	0.277	1.528	0.549	0.278	0.201	0.187	3.07187271	4
	0.000100	10.0792	0.80003667	0.7410	1.8085	3.7777	2.5620	0.249	1.517	0.555	0.255	0.163	0.141	3.07188654	4
	0.000100	10.0792	0.80005860	0.7409	1.8215	3.7713	2.5233	0.216	1.511	0.546	0.225	0.121	0.092	3.07189608	4
	0.000100	10.0792	0.80007696	0.7409	1.8355	3.7652	2.4851	0.181	1.500	0.534	0.192	0.078	0.041	3.07190394	4
	0.000100	10.0792	0.80009079	0.7409	1.8553	3.7582	2.4372	0.132	1.481	0.511	0.145	0.019	-0.027	3.07190990	4
	0.000100	10.0792	0.80010068	0.7409	1.8778	3.7513	2.3870	0.076	1.459	0.481	0.092	-0.046	-0.100	3.07191420	4
	0.000100	10.0792	0.80010653	0.7408	1.9027	3.7446	2.3354	0.013	1.436	0.445	0.033	-0.116	-0.178	3.07191682	4
	0.000100	10.0792	0.80010974	0.7408	1.9293	3.7385	2.2844	-0.053	1.409	0.403	-0.029	-0.189	-0.259	3.07191825	4
	0.000100	10.0792	0.80011165	0.7408	1.9594	3.7328	2.2316	-0.128	1.379	0.353	-0.101	-0.272	-0.349	3.07191896	4
	0.000100	10.0792	0.80011255	0.7408	1.9652	3.7319	2.2219	-0.143	1.372	0.342	-0.115	-0.287	-0.366	3.07191944	4
	0.000100	10.0792	0.80011255	0.7408	1.9840	3.7292	2.1925	-0.190	1.347	0.307	-0.160	-0.337	-0.419	3.07191944	7
	0.000100	10.0792	0.80011284	0.7408	1.9930	3.7281	2.1789	-0.213	1.335	0.290	-0.182	-0.361	-0.444	3.07191944	7
	0.000100	10.0792	0.80011368	0.7408	2.0307	3.7241	2.1254	-0.307	1.277	0.214	-0.273	-0.459	-0.547	3.07191992	7
	0.000100	10.0792	0.80011451	0.7408	2.0716	3.7204	2.0697	-0.409	1.209	0.129	-0.372	-0.564	-0.658	3.07192016	7
	0.000100	10.0792	0.80011529	0.7408	2.1116	3.7172	2.0167	-0.509	1.144	0.045	-0.469	-0.667	-0.765	3.07192063	7
	0.000100	10.0792	0.80011618	0.7408	2.1524	3.7142	1.9641	-0.611	1.078	-0.042	-0.568	-0.772	-0.874	3.07192087	7
	0.000100	10.0792	0.80011827	0.7408	2.1807	3.7125	1.9288	-0.682	1.029	-0.104	-0.637	-0.845	-0.949	3.07192183	7
